,month,year,City,country_id,Country,Latitude,Longitude,AverageTemperatureCel,AverageTemperatureUncertaintyCel
37112,9,1966,Tottori,JAP,Japan,34.56N,134.27E,23.003,0.32899999999999907
37113,10,1966,Tottori,JAP,Japan,34.56N,134.27E,17.015,0.3330000000000016
37114,11,1966,Tottori,JAP,Japan,34.56N,134.27E,10.998,0.15999999999999817
37115,12,1966,Tottori,JAP,Japan,34.56N,134.27E,5.059000000000001,0.14200000000000065
37116,1,1967,Tottori,JAP,Japan,34.56N,134.27E,3.3970000000000016,0.13399999999999956
37117,2,1967,Tottori,JAP,Japan,34.56N,134.27E,4.285,0.19600000000000112
37118,3,1967,Tottori,JAP,Japan,34.56N,134.27E,7.864000000000001,0.24399999999999977
37119,4,1967,Tottori,JAP,Japan,34.56N,134.27E,13.301,0.13500000000000117
37120,5,1967,Tottori,JAP,Japan,34.56N,134.27E,18.957000000000004,0.44200000000000017
37121,6,1967,Tottori,JAP,Japan,34.56N,134.27E,22.424000000000003,0.22500000000000064
37122,7,1967,Tottori,JAP,Japan,34.56N,134.27E,26.326999999999998,0.37799999999999934
37123,8,1967,Tottori,JAP,Japan,34.56N,134.27E,28.285,0.2890000000000015
37124,9,1967,Tottori,JAP,Japan,34.56N,134.27E,23.689999999999998,0.3699999999999982
37125,10,1967,Tottori,JAP,Japan,34.56N,134.27E,16.503,0.16099999999999978
37126,11,1967,Tottori,JAP,Japan,34.56N,134.27E,11.646999999999998,0.17100000000000015
37127,12,1967,Tottori,JAP,Japan,34.56N,134.27E,4.084,0.11899999999999898
37128,1,1968,Tottori,JAP,Japan,34.56N,134.27E,3.4890000000000003,0.13000000000000098
37129,2,1968,Tottori,JAP,Japan,34.56N,134.27E,1.8980000000000017,0.07100000000000033
37130,3,1968,Tottori,JAP,Japan,34.56N,134.27E,7.564000000000001,0.19899999999999807
37131,4,1968,Tottori,JAP,Japan,34.56N,134.27E,13.248000000000001,0.17499999999999874
37132,5,1968,Tottori,JAP,Japan,34.56N,134.27E,17.25,0.2030000000000006
37133,6,1968,Tottori,JAP,Japan,34.56N,134.27E,21.659,0.3729999999999991
37134,7,1968,Tottori,JAP,Japan,34.56N,134.27E,25.149999999999995,0.17100000000000015
37135,8,1968,Tottori,JAP,Japan,34.56N,134.27E,26.65,0.18800000000000003
37136,9,1968,Tottori,JAP,Japan,34.56N,134.27E,22.276,0.1540000000000003
37137,10,1968,Tottori,JAP,Japan,34.56N,134.27E,15.745000000000001,0.21800000000000117
37138,11,1968,Tottori,JAP,Japan,34.56N,134.27E,11.819,0.18900000000000164
37139,12,1968,Tottori,JAP,Japan,34.56N,134.27E,8.758000000000001,0.24599999999999905
37140,1,1969,Tottori,JAP,Japan,34.56N,134.27E,4.522999999999999,0.235000000000001
37141,2,1969,Tottori,JAP,Japan,34.56N,134.27E,4.8100000000000005,0.15000000000000174
37142,3,1969,Tottori,JAP,Japan,34.56N,134.27E,6.636,0.10199999999999913
37143,4,1969,Tottori,JAP,Japan,34.56N,134.27E,13.069,0.1540000000000003
37144,5,1969,Tottori,JAP,Japan,34.56N,134.27E,18.022,0.16799999999999926
37145,6,1969,Tottori,JAP,Japan,34.56N,134.27E,20.754000000000005,0.23599999999999868
37146,7,1969,Tottori,JAP,Japan,34.56N,134.27E,25.435000000000002,0.27799999999999947
37147,8,1969,Tottori,JAP,Japan,34.56N,134.27E,27.352999999999998,0.3139999999999985
37148,9,1969,Tottori,JAP,Japan,34.56N,134.27E,24.084999999999997,0.18400000000000144
37149,10,1969,Tottori,JAP,Japan,34.56N,134.27E,16.232,0.1620000000000014
37150,11,1969,Tottori,JAP,Japan,34.56N,134.27E,10.556,0.12599999999999845
37151,12,1969,Tottori,JAP,Japan,34.56N,134.27E,5.212,0.235000000000001
37152,1,1970,Tottori,JAP,Japan,34.56N,134.27E,3.1509999999999985,0.19899999999999807
37153,2,1970,Tottori,JAP,Japan,34.56N,134.27E,5.206000000000001,0.14900000000000013
37154,3,1970,Tottori,JAP,Japan,34.56N,134.27E,4.808000000000002,0.21199999999999936
37155,4,1970,Tottori,JAP,Japan,34.56N,134.27E,12.098,0.36499999999999805
37156,5,1970,Tottori,JAP,Japan,34.56N,134.27E,18.024,0.22000000000000045
37157,6,1970,Tottori,JAP,Japan,34.56N,134.27E,20.422999999999995,0.34300000000000197
37158,7,1970,Tottori,JAP,Japan,34.56N,134.27E,26.083,0.1980000000000004
37159,8,1970,Tottori,JAP,Japan,34.56N,134.27E,27.360999999999997,0.1720000000000018
37160,9,1970,Tottori,JAP,Japan,34.56N,134.27E,24.795,0.12700000000000009
37161,10,1970,Tottori,JAP,Japan,34.56N,134.27E,17.434,0.20699999999999916
37162,11,1970,Tottori,JAP,Japan,34.56N,134.27E,11.067,0.11500000000000041
37163,12,1970,Tottori,JAP,Japan,34.56N,134.27E,5.962,0.1869999999999984
37164,1,1971,Tottori,JAP,Japan,34.56N,134.27E,4.068000000000001,0.10300000000000074
37165,2,1971,Tottori,JAP,Japan,34.56N,134.27E,4.522999999999999,0.17799999999999963
37166,3,1971,Tottori,JAP,Japan,34.56N,134.27E,6.749999999999999,0.12599999999999845
37167,4,1971,Tottori,JAP,Japan,34.56N,134.27E,12.92,0.27200000000000163
37168,5,1971,Tottori,JAP,Japan,34.56N,134.27E,17.537999999999997,0.1969999999999988
37169,6,1971,Tottori,JAP,Japan,34.56N,134.27E,21.989,0.16799999999999926
37170,7,1971,Tottori,JAP,Japan,34.56N,134.27E,26.67,0.2259999999999983
37171,8,1971,Tottori,JAP,Japan,34.56N,134.27E,26.718,0.1849999999999991
37172,9,1971,Tottori,JAP,Japan,34.56N,134.27E,22.89,0.18800000000000003
37173,10,1971,Tottori,JAP,Japan,34.56N,134.27E,15.991999999999999,0.2060000000000015
37174,11,1971,Tottori,JAP,Japan,34.56N,134.27E,11.839000000000002,0.17100000000000015
37175,12,1971,Tottori,JAP,Japan,34.56N,134.27E,6.616,0.13700000000000045
37176,1,1972,Tottori,JAP,Japan,34.56N,134.27E,6.46,0.1969999999999988
37177,2,1972,Tottori,JAP,Japan,34.56N,134.27E,5.491999999999998,0.1540000000000003
37178,3,1972,Tottori,JAP,Japan,34.56N,134.27E,7.974,0.14399999999999993
37179,4,1972,Tottori,JAP,Japan,34.56N,134.27E,12.779000000000002,0.2289999999999992
37180,5,1972,Tottori,JAP,Japan,34.56N,134.27E,17.527,0.11300000000000113
37181,6,1972,Tottori,JAP,Japan,34.56N,134.27E,21.322999999999997,0.2840000000000013
37182,7,1972,Tottori,JAP,Japan,34.56N,134.27E,25.784,0.23300000000000173
37183,8,1972,Tottori,JAP,Japan,34.56N,134.27E,26.555999999999997,0.24700000000000066
37184,9,1972,Tottori,JAP,Japan,34.56N,134.27E,22.292999999999996,0.1720000000000018
37185,10,1972,Tottori,JAP,Japan,34.56N,134.27E,16.814,0.27200000000000163
37186,11,1972,Tottori,JAP,Japan,34.56N,134.27E,11.060999999999998,0.11899999999999898
37187,12,1972,Tottori,JAP,Japan,34.56N,134.27E,6.676000000000002,0.18600000000000072
37188,1,1973,Tottori,JAP,Japan,34.56N,134.27E,5.391999999999999,0.23899999999999957
37189,2,1973,Tottori,JAP,Japan,34.56N,134.27E,5.994000000000001,0.16299999999999906
37190,3,1973,Tottori,JAP,Japan,34.56N,134.27E,7.098000000000002,0.3080000000000006
37191,4,1973,Tottori,JAP,Japan,34.56N,134.27E,14.614,0.1949999999999995
37192,5,1973,Tottori,JAP,Japan,34.56N,134.27E,17.546,0.2030000000000006
37193,6,1973,Tottori,JAP,Japan,34.56N,134.27E,21.294,0.21500000000000025
37194,7,1973,Tottori,JAP,Japan,34.56N,134.27E,27.438000000000002,0.3169999999999994
37195,8,1973,Tottori,JAP,Japan,34.56N,134.27E,28.058000000000003,0.2550000000000018
37196,9,1973,Tottori,JAP,Japan,34.56N,134.27E,22.172,0.09300000000000036
37197,10,1973,Tottori,JAP,Japan,34.56N,134.27E,16.436999999999998,0.27999999999999875
37198,11,1973,Tottori,JAP,Japan,34.56N,134.27E,10.274000000000001,0.09800000000000056
37199,12,1973,Tottori,JAP,Japan,34.56N,134.27E,4.254000000000001,0.1949999999999995
37200,1,1974,Tottori,JAP,Japan,34.56N,134.27E,3.260999999999999,0.17499999999999874
37201,2,1974,Tottori,JAP,Japan,34.56N,134.27E,3.7279999999999998,0.16799999999999926
37202,3,1974,Tottori,JAP,Japan,34.56N,134.27E,6.648,0.2010000000000013
37203,4,1974,Tottori,JAP,Japan,34.56N,134.27E,13.538999999999998,0.12199999999999989
37204,5,1974,Tottori,JAP,Japan,34.56N,134.27E,18.356999999999996,0.17400000000000107
37205,6,1974,Tottori,JAP,Japan,34.56N,134.27E,21.716,0.1479999999999985
37206,7,1974,Tottori,JAP,Japan,34.56N,134.27E,25.009,0.1620000000000014
37207,8,1974,Tottori,JAP,Japan,34.56N,134.27E,27.022000000000002,0.21500000000000025
37208,9,1974,Tottori,JAP,Japan,34.56N,134.27E,22.09,0.20399999999999827
37209,10,1974,Tottori,JAP,Japan,34.56N,134.27E,16.677,0.12899999999999937
37210,11,1974,Tottori,JAP,Japan,34.56N,134.27E,10.305,0.40199999999999864
37211,12,1974,Tottori,JAP,Japan,34.56N,134.27E,6.300999999999999,0.318000000000001
37212,1,1975,Tottori,JAP,Japan,34.56N,134.27E,3.6940000000000004,0.22500000000000064
37213,2,1975,Tottori,JAP,Japan,34.56N,134.27E,3.504000000000001,0.2370000000000003
37214,3,1975,Tottori,JAP,Japan,34.56N,134.27E,7.1579999999999995,0.10500000000000004
37215,4,1975,Tottori,JAP,Japan,34.56N,134.27E,13.228999999999997,0.13799999999999812
37216,5,1975,Tottori,JAP,Japan,34.56N,134.27E,17.621,0.2339999999999994
37217,6,1975,Tottori,JAP,Japan,34.56N,134.27E,22.121999999999996,0.26799999999999913
37218,7,1975,Tottori,JAP,Japan,34.56N,134.27E,26.624,0.31199999999999917
37219,8,1975,Tottori,JAP,Japan,34.56N,134.27E,26.732999999999997,0.42600000000000193
37220,9,1975,Tottori,JAP,Japan,34.56N,134.27E,24.890000000000004,0.2520000000000009
37221,10,1975,Tottori,JAP,Japan,34.56N,134.27E,17.376999999999995,0.24299999999999816
37222,11,1975,Tottori,JAP,Japan,34.56N,134.27E,12.069,0.15500000000000191
37223,12,1975,Tottori,JAP,Japan,34.56N,134.27E,6.378000000000002,0.1919999999999986
37224,1,1976,Tottori,JAP,Japan,34.56N,134.27E,3.5060000000000002,0.16900000000000087
37225,2,1976,Tottori,JAP,Japan,34.56N,134.27E,6.2879999999999985,0.09399999999999803
37226,3,1976,Tottori,JAP,Japan,34.56N,134.27E,7.508,0.20499999999999988
37227,4,1976,Tottori,JAP,Japan,34.56N,134.27E,12.369000000000002,0.16900000000000087
37228,5,1976,Tottori,JAP,Japan,34.56N,134.27E,17.418,0.4040000000000019
37229,6,1976,Tottori,JAP,Japan,34.56N,134.27E,21.486000000000004,0.37900000000000095
37230,7,1976,Tottori,JAP,Japan,34.56N,134.27E,25.026999999999997,0.2840000000000013
37231,8,1976,Tottori,JAP,Japan,34.56N,134.27E,26.229,0.18900000000000164
37232,9,1976,Tottori,JAP,Japan,34.56N,134.27E,20.879,0.2829999999999997
37233,10,1976,Tottori,JAP,Japan,34.56N,134.27E,16.317,0.1670000000000016
37234,11,1976,Tottori,JAP,Japan,34.56N,134.27E,9.773,0.09800000000000056
37235,12,1976,Tottori,JAP,Japan,34.56N,134.27E,5.552999999999998,0.10100000000000146
37236,1,1977,Tottori,JAP,Japan,34.56N,134.27E,2.2449999999999983,0.21800000000000117
37237,2,1977,Tottori,JAP,Japan,34.56N,134.27E,2.6869999999999985,0.2030000000000006
37238,3,1977,Tottori,JAP,Japan,34.56N,134.27E,8.071,0.16599999999999998
37239,4,1977,Tottori,JAP,Japan,34.56N,134.27E,13.648000000000001,0.12599999999999845
37240,5,1977,Tottori,JAP,Japan,34.56N,134.27E,17.775,0.2289999999999992
37241,6,1977,Tottori,JAP,Japan,34.56N,134.27E,21.477000000000004,0.22000000000000045
37242,7,1977,Tottori,JAP,Japan,34.56N,134.27E,26.803000000000004,0.2289999999999992
37243,8,1977,Tottori,JAP,Japan,34.56N,134.27E,26.291000000000004,0.22199999999999973
37244,9,1977,Tottori,JAP,Japan,34.56N,134.27E,23.736000000000004,0.16799999999999926
37245,10,1977,Tottori,JAP,Japan,34.56N,134.27E,18.190999999999995,0.17499999999999874
37246,11,1977,Tottori,JAP,Japan,34.56N,134.27E,12.966,0.12199999999999989
37247,12,1977,Tottori,JAP,Japan,34.56N,134.27E,7.791,0.1620000000000014
37248,1,1978,Tottori,JAP,Japan,34.56N,134.27E,4.703999999999999,0.22300000000000134
37249,2,1978,Tottori,JAP,Japan,34.56N,134.27E,3.5110000000000006,0.2010000000000013
37250,3,1978,Tottori,JAP,Japan,34.56N,134.27E,7.322999999999998,0.1640000000000007
37251,4,1978,Tottori,JAP,Japan,34.56N,134.27E,12.773,0.284999999999999
37252,5,1978,Tottori,JAP,Japan,34.56N,134.27E,18.271,0.20899999999999844
37253,6,1978,Tottori,JAP,Japan,34.56N,134.27E,22.459999999999997,0.1930000000000002
37254,7,1978,Tottori,JAP,Japan,34.56N,134.27E,27.915000000000003,0.32399999999999884
37255,8,1978,Tottori,JAP,Japan,34.56N,134.27E,28.176000000000002,0.2640000000000005
37256,9,1978,Tottori,JAP,Japan,34.56N,134.27E,23.955,0.13700000000000045
37257,10,1978,Tottori,JAP,Japan,34.56N,134.27E,16.755,0.1459999999999992
37258,11,1978,Tottori,JAP,Japan,34.56N,134.27E,11.671000000000001,0.18900000000000164
37259,12,1978,Tottori,JAP,Japan,34.56N,134.27E,7.300000000000001,0.25000000000000155
37260,1,1979,Tottori,JAP,Japan,34.56N,134.27E,5.699000000000002,0.18600000000000072
37261,2,1979,Tottori,JAP,Japan,34.56N,134.27E,6.699,0.2400000000000012
37262,3,1979,Tottori,JAP,Japan,34.56N,134.27E,7.7189999999999985,0.13799999999999812
37263,4,1979,Tottori,JAP,Japan,34.56N,134.27E,12.498999999999999,0.25400000000000017
37264,5,1979,Tottori,JAP,Japan,34.56N,134.27E,17.376999999999995,0.32399999999999884
37265,6,1979,Tottori,JAP,Japan,34.56N,134.27E,23.169,0.22800000000000153
37266,7,1979,Tottori,JAP,Japan,34.56N,134.27E,25.423999999999996,0.1529999999999987
37267,8,1979,Tottori,JAP,Japan,34.56N,134.27E,27.648000000000003,0.25400000000000017
37268,9,1979,Tottori,JAP,Japan,34.56N,134.27E,23.488999999999994,0.07600000000000051
37269,10,1979,Tottori,JAP,Japan,34.56N,134.27E,18.239999999999995,0.10699999999999932
37270,11,1979,Tottori,JAP,Japan,34.56N,134.27E,11.783999999999999,0.0810000000000007
37271,12,1979,Tottori,JAP,Japan,34.56N,134.27E,7.635999999999999,0.24399999999999977
37272,1,1980,Tottori,JAP,Japan,34.56N,134.27E,4.014,0.11300000000000113
37273,2,1980,Tottori,JAP,Japan,34.56N,134.27E,3.3160000000000007,0.1529999999999987
37274,3,1980,Tottori,JAP,Japan,34.56N,134.27E,7.188999999999999,0.11899999999999898
37275,4,1980,Tottori,JAP,Japan,34.56N,134.27E,12.049,0.2010000000000013
37276,5,1980,Tottori,JAP,Japan,34.56N,134.27E,17.886,0.13599999999999884
37277,6,1980,Tottori,JAP,Japan,34.56N,134.27E,22.625999999999998,0.20899999999999844
37278,7,1980,Tottori,JAP,Japan,34.56N,134.27E,24.653000000000002,0.2729999999999993
37279,8,1980,Tottori,JAP,Japan,34.56N,134.27E,25.025000000000002,0.20800000000000077
37280,9,1980,Tottori,JAP,Japan,34.56N,134.27E,22.208000000000002,0.06400000000000085
37281,10,1980,Tottori,JAP,Japan,34.56N,134.27E,16.899,0.07999999999999909
37282,11,1980,Tottori,JAP,Japan,34.56N,134.27E,11.942,0.15200000000000102
37283,12,1980,Tottori,JAP,Japan,34.56N,134.27E,4.932999999999998,0.1579999999999989
37284,1,1981,Tottori,JAP,Japan,34.56N,134.27E,2.149000000000001,0.19600000000000112
37285,2,1981,Tottori,JAP,Japan,34.56N,134.27E,3.4800000000000018,0.18800000000000003
37286,3,1981,Tottori,JAP,Japan,34.56N,134.27E,7.908999999999998,0.15700000000000122
37287,4,1981,Tottori,JAP,Japan,34.56N,134.27E,12.719,0.22800000000000153
37288,5,1981,Tottori,JAP,Japan,34.56N,134.27E,17.039,0.21399999999999864
37289,6,1981,Tottori,JAP,Japan,34.56N,134.27E,21.842000000000002,0.22000000000000045
37290,7,1981,Tottori,JAP,Japan,34.56N,134.27E,27.128,0.3110000000000015
37291,8,1981,Tottori,JAP,Japan,34.56N,134.27E,26.387,0.20499999999999988
37292,9,1981,Tottori,JAP,Japan,34.56N,134.27E,21.847,0.13000000000000098
37293,10,1981,Tottori,JAP,Japan,34.56N,134.27E,16.112000000000002,0.22500000000000064
37294,11,1981,Tottori,JAP,Japan,34.56N,134.27E,9.788000000000002,0.15500000000000191
37295,12,1981,Tottori,JAP,Japan,34.56N,134.27E,6.111000000000001,0.13599999999999884
37296,1,1982,Tottori,JAP,Japan,34.56N,134.27E,3.7720000000000002,0.1119999999999995
37297,2,1982,Tottori,JAP,Japan,34.56N,134.27E,4.215000000000002,0.08999999999999947
37298,3,1982,Tottori,JAP,Japan,34.56N,134.27E,8.386,0.1899999999999993
37299,4,1982,Tottori,JAP,Japan,34.56N,134.27E,12.609,0.15200000000000102
37300,5,1982,Tottori,JAP,Japan,34.56N,134.27E,19.089999999999996,0.2699999999999984
37301,6,1982,Tottori,JAP,Japan,34.56N,134.27E,21.426000000000002,0.22000000000000045
37302,7,1982,Tottori,JAP,Japan,34.56N,134.27E,24.011999999999997,0.29400000000000165
37303,8,1982,Tottori,JAP,Japan,34.56N,134.27E,26.415,0.10399999999999841
37304,9,1982,Tottori,JAP,Japan,34.56N,134.27E,21.604000000000003,0.17600000000000035
37305,10,1982,Tottori,JAP,Japan,34.56N,134.27E,16.961,0.18299999999999983
37306,11,1982,Tottori,JAP,Japan,34.56N,134.27E,13.0,0.2790000000000011
37307,12,1982,Tottori,JAP,Japan,34.56N,134.27E,6.985,0.28199999999999803
37308,1,1983,Tottori,JAP,Japan,34.56N,134.27E,4.776000000000001,0.20899999999999844
37309,2,1983,Tottori,JAP,Japan,34.56N,134.27E,3.995999999999999,0.17799999999999963
37310,3,1983,Tottori,JAP,Japan,34.56N,134.27E,7.569000000000001,0.14500000000000154
37311,4,1983,Tottori,JAP,Japan,34.56N,134.27E,15.103999999999997,0.17700000000000196
37312,5,1983,Tottori,JAP,Japan,34.56N,134.27E,18.526,0.23099999999999848
37313,6,1983,Tottori,JAP,Japan,34.56N,134.27E,21.503,0.35299999999999837
37314,7,1983,Tottori,JAP,Japan,34.56N,134.27E,25.534999999999997,0.25400000000000017
37315,8,1983,Tottori,JAP,Japan,34.56N,134.27E,28.429000000000002,0.1139999999999988
37316,9,1983,Tottori,JAP,Japan,34.56N,134.27E,24.019,0.1640000000000007
37317,10,1983,Tottori,JAP,Japan,34.56N,134.27E,16.697,0.18600000000000072
37318,11,1983,Tottori,JAP,Japan,34.56N,134.27E,10.913,0.20699999999999916
37319,12,1983,Tottori,JAP,Japan,34.56N,134.27E,5.369000000000001,0.2380000000000019
37320,1,1984,Tottori,JAP,Japan,34.56N,134.27E,2.318000000000002,0.1869999999999984
37321,2,1984,Tottori,JAP,Japan,34.56N,134.27E,1.9399999999999986,0.15700000000000122
37322,3,1984,Tottori,JAP,Japan,34.56N,134.27E,4.935999999999999,0.25900000000000034
37323,4,1984,Tottori,JAP,Japan,34.56N,134.27E,12.133,0.13200000000000026
37324,5,1984,Tottori,JAP,Japan,34.56N,134.27E,17.496,0.1089999999999986
37325,6,1984,Tottori,JAP,Japan,34.56N,134.27E,22.746999999999996,0.10800000000000093
37326,7,1984,Tottori,JAP,Japan,34.56N,134.27E,26.677999999999997,0.2320000000000001
37327,8,1984,Tottori,JAP,Japan,34.56N,134.27E,28.294999999999998,0.1949999999999995
37328,9,1984,Tottori,JAP,Japan,34.56N,134.27E,22.933,0.1930000000000002
37329,10,1984,Tottori,JAP,Japan,34.56N,134.27E,16.432,0.1969999999999988
37330,11,1984,Tottori,JAP,Japan,34.56N,134.27E,12.164000000000001,0.13399999999999956
37331,1,1985,Tottori,JAP,Japan,34.56N,134.27E,2.8699999999999983,0.1540000000000003
37332,2,1985,Tottori,JAP,Japan,34.56N,134.27E,4.903000000000001,0.19899999999999807
37333,3,1985,Tottori,JAP,Japan,34.56N,134.27E,8.089000000000002,0.11899999999999898
37334,4,1985,Tottori,JAP,Japan,34.56N,134.27E,13.428,0.26200000000000123
37335,5,1985,Tottori,JAP,Japan,34.56N,134.27E,18.612,0.29300000000000004
37336,6,1985,Tottori,JAP,Japan,34.56N,134.27E,21.137,0.28999999999999915
37337,7,1985,Tottori,JAP,Japan,34.56N,134.27E,26.602,0.2400000000000012
37338,8,1985,Tottori,JAP,Japan,34.56N,134.27E,28.258,0.20800000000000077
37339,9,1985,Tottori,JAP,Japan,34.56N,134.27E,24.471999999999998,0.2320000000000001
37340,10,1985,Tottori,JAP,Japan,34.56N,134.27E,17.584999999999997,0.16599999999999998
37341,11,1985,Tottori,JAP,Japan,34.56N,134.27E,11.270000000000001,0.11500000000000041
37342,1,1986,Tottori,JAP,Japan,34.56N,134.27E,2.5869999999999984,0.28199999999999803
37343,2,1986,Tottori,JAP,Japan,34.56N,134.27E,2.517,0.20699999999999916
37344,3,1986,Tottori,JAP,Japan,34.56N,134.27E,7.058,0.12899999999999937
37345,4,1986,Tottori,JAP,Japan,34.56N,134.27E,13.255999999999998,0.2259999999999983
37346,5,1986,Tottori,JAP,Japan,34.56N,134.27E,17.433,0.2289999999999992
37347,6,1986,Tottori,JAP,Japan,34.56N,134.27E,21.998000000000005,0.20699999999999916
37348,7,1986,Tottori,JAP,Japan,34.56N,134.27E,25.232999999999997,0.11500000000000041
37349,8,1986,Tottori,JAP,Japan,34.56N,134.27E,27.5,0.27999999999999875
37350,9,1986,Tottori,JAP,Japan,34.56N,134.27E,23.356,0.2320000000000001
37351,10,1986,Tottori,JAP,Japan,34.56N,134.27E,15.494999999999997,0.1540000000000003
37352,11,1986,Tottori,JAP,Japan,34.56N,134.27E,10.93,0.1949999999999995
37353,12,1986,Tottori,JAP,Japan,34.56N,134.27E,7.374000000000001,0.11500000000000041
37354,1,1987,Tottori,JAP,Japan,34.56N,134.27E,4.974999999999999,0.2509999999999992
37355,2,1987,Tottori,JAP,Japan,34.56N,134.27E,5.357000000000001,0.2609999999999996
37356,3,1987,Tottori,JAP,Japan,34.56N,134.27E,7.484999999999999,0.0890000000000018
37357,4,1987,Tottori,JAP,Japan,34.56N,134.27E,12.633999999999999,0.1720000000000018
37358,5,1987,Tottori,JAP,Japan,34.56N,134.27E,17.911,0.24399999999999977
37359,6,1987,Tottori,JAP,Japan,34.56N,134.27E,22.326000000000004,0.235000000000001
37360,7,1987,Tottori,JAP,Japan,34.56N,134.27E,26.400999999999996,0.19999999999999968
37361,8,1987,Tottori,JAP,Japan,34.56N,134.27E,27.223,0.2629999999999989
37362,9,1987,Tottori,JAP,Japan,34.56N,134.27E,22.654999999999998,0.17999999999999894
37363,10,1987,Tottori,JAP,Japan,34.56N,134.27E,18.083999999999996,0.14200000000000065
37364,11,1987,Tottori,JAP,Japan,34.56N,134.27E,12.269000000000002,0.1590000000000005
37365,12,1987,Tottori,JAP,Japan,34.56N,134.27E,7.107,0.14299999999999832
37366,1,1988,Tottori,JAP,Japan,34.56N,134.27E,5.443999999999999,0.19899999999999807
37367,2,1988,Tottori,JAP,Japan,34.56N,134.27E,3.868000000000001,0.18900000000000164
37368,3,1988,Tottori,JAP,Japan,34.56N,134.27E,6.839999999999999,0.1330000000000019
37369,4,1988,Tottori,JAP,Japan,34.56N,134.27E,12.529,0.20800000000000077
37370,5,1988,Tottori,JAP,Japan,34.56N,134.27E,17.425,0.23300000000000173
37371,6,1988,Tottori,JAP,Japan,34.56N,134.27E,22.063999999999997,0.28199999999999803
37372,7,1988,Tottori,JAP,Japan,34.56N,134.27E,25.262999999999998,0.13799999999999812
37373,8,1988,Tottori,JAP,Japan,34.56N,134.27E,26.803000000000004,0.23899999999999957
37374,9,1988,Tottori,JAP,Japan,34.56N,134.27E,23.503000000000004,0.20499999999999988
37375,10,1988,Tottori,JAP,Japan,34.56N,134.27E,16.428,0.22300000000000134
37376,11,1988,Tottori,JAP,Japan,34.56N,134.27E,9.947000000000001,0.1640000000000007
